,xdata,ydata
146,432.8275140218197,894.9605532491825
147,434.1360586768801,901.2278335259866
148,435.4443085334211,894.6519439517201
149,436.7522636910528,899.6348526508809
150,438.05992424934175,884.3698380581457
151,439.367290307809,889.2515829132171
152,440.67436196593235,879.1385245631428
153,441.9811393231352,876.2613907840896
154,443.30108984553345,857.0297186084513
155,444.6072758675567,852.8141008399912
156,445.91316788771286,848.2908329413647
157,447.21876600525627,846.5155624152077
158,448.5240703193871,833.1627306606856
159,449.8290809292708,829.1337505099858
160,451.13379793402726,808.0034130879726
161,452.43822143272666,801.7070034696864
162,453.74235152439775,780.3381081896322
163,455.0461883080282,758.5444511263175
164,456.3497318825515,754.9685459242412
165,457.65298234686855,738.3543211574505
166,458.95593979982397,729.4928888684693
167,460.25860434022746,700.4737135182202
168,461.5609760668434,684.8570337894512
169,462.86305507838193,683.7780882649614
170,464.1648414735206,681.7362328349124
171,465.46633535088495,676.1982431130923
172,466.76753680906364,664.8665879768831
173,468.06844594659117,663.7789752736641
174,469.3690628619694,668.6701696064862
175,470.6693876536461,656.2663971706331
176,471.96942042002564,655.8180413855396
177,473.26916125947554,650.040949403614
178,474.56861027031334,650.2430859429803
179,475.86776755081115,644.1486497634704
180,477.15324431912364,613.9378654444732
181,478.4518214386003,587.2054489469189
182,479.75010712128466,579.757387395932
183,481.04810146527757,571.026043280345
184,482.34580456863426,540.8840397563908
185,483.64321652936667,520.2076808384575
186,484.9403374454389,505.0178814282947
187,486.2371674147761,488.7459568352195
188,487.53370653525354,454.10335376755506
189,488.82995490470967,430.13139198078034
190,490.1259126209351,424.0657764377072
191,491.42157978167506,406.18508863277776
192,492.7169564846378,391.6546999347285
193,494.0120428274775,362.20765065573016
194,495.3068389078113,350.62594466449764
195,496.58800088135234,342.8656935884186
196,497.8822197192374,335.51569703845206
197,499.1761485861998,307.2019854386159
198,500.46978757967673,299.0146958097359
199,501.76313679707073,298.33778300418845
200,503.05619633573457,291.39645695291705
201,504.34896629297526,271.9041559971869
202,505.6414467660632,269.4175278003211
203,506.9336378522209,266.1668593862542
204,508.2255396486276,277.39268811374075
205,509.50383813355575,274.7177232241553
206,510.7951646217022,278.9133132526493
207,512.0862021103754,279.68448832668145
208,513.3769506965812,293.92587011149874
209,514.6674104772861,302.39253440132006
210,515.9575815494094,313.68945851484625
211,517.2474640098264,322.89118705537834
212,518.5370579553718,343.62356735047695
213,519.8130731443061,359.85447506946264
214,521.1020933223207,378.67103603857214
215,522.3908252747046,389.7579415934433
216,523.6792690981171,404.340079415277
217,524.9674248891776,422.35382425669604
218,526.2552927444582,438.85669355643114
219,527.5428727604899,464.7975501159888
220,528.8168954469896,482.79778901537475
221,530.1039030388777,509.68336888437545
222,531.3906230798582,527.7472925961617
223,532.6770556662863,534.2621590946438
224,533.9632008944805,561.4883211782479
225,535.2358040581605,575.5832677779822
226,536.5213778186443,594.5900076761669
227,537.8066645085871,610.4471377853374
228,539.0916642241403,628.9053331901849
229,540.376377061399,645.1909177895839
230,541.6608031164278,651.0800200379973
231,542.9317053972488,673.0285183508369
232,544.215561129862,676.8646177590392
233,545.4991303671728,686.0005589005636
234,546.7824132050661,708.9207332369947
235,548.0654097393873,715.4806825624194
236,549.3348977079039,725.4967074042153
237,550.6173248715656,732.6879677230343
238,551.8994660179454,750.658398796993
239,553.1813212427176,758.2790015208033
240,554.4496800436762,762.8305816342128
241,555.7309666572746,769.1398241902523
242,557.011967635046,765.4268350904064
243,558.2926830724977,782.4203640360045
244,559.5731130650893,780.4303804447493
245,560.8400617961745,782.7385535354733
246,562.1199241255385,777.3537681738577
247,563.3995012951898,771.3760185301326
248,564.6787934004212,775.0031864083842
249,565.9446163493501,753.2169882850815
250,567.2233415478061,743.4807831806513
251,568.5017819664797,734.1856356522396
252,569.7799377004948,731.1261893791443
253,571.0446363671201,703.7567876902751
254,572.3222259494676,680.0102291300065
255,573.599531131291,681.7861268786972
256,574.8633882939362,656.3568173942418
257,576.1401278890567,643.5158473766601
258,577.4165833674085,629.6199525793899
259,578.6927548238224,600.1358945244748
260,579.9554903215343,594.1593488582056
261,581.2310969440068,578.5451373418035
262,582.5064198277958,561.0843131440967
263,583.7683157798157,531.5504738438383
264,585.043074392876,528.3132557613267
265,586.3175495501274,505.1333566856454
266,587.5917413461062,473.42084531483147
267,588.8525182424424,462.6694097214537
268,590.126146518123,442.82609541505286
269,591.3994917149004,430.43226403198076
270,592.6594310177699,414.107532944954
271,593.9322132557184,388.1219808008002
272,595.2047126967668,365.03421632572326
273,596.4638152405649,336.6121597232377
274,597.7357522835035,324.2530559761333
275,599.0074068111702,307.7916023844282
276,600.2656734291974,284.51082314255143
277,601.5367661187272,280.53068636634146
278,602.8075765742358,260.0452357371927
279,604.0650080986758,243.74751248439554
280,605.3352572752855,223.94316291064243
281,606.6052244987495,210.44011579858943
282,607.8618217606889,201.26157659100602
283,609.131228263744,187.69537507884613
284,610.4003530941646,180.47564983583766
285,611.6561169235819,175.89376594943832
286,612.9246815913419,161.26346484170963
287,614.1798912164941,160.22742818478292
288,615.4478960923756,148.38173981834586
289,616.7156197619855,133.58809479450463
290,617.969997334523,128.58081816462249
291,619.2371617687731,115.17447294805918
292,620.504045276268,114.68067741043367
293,621.7575916232419,94.24141901216763
294,623.0239164511627,97.62193275877584
295,624.2769100610161,90.89675728350836
296,625.5426765788375,79.0149325373414
297,626.8081626346141,73.86761121706712
298,628.0603263939455,70.9843771551833
299,629.325254694179,67.84018041939913
300,630.5768666304916,68.0333451195683
301,631.8412375438411,68.17181667463399
302,633.1053284588419,65.31894242273319
303,634.3561119166383,66.57300370872373
304,635.6196459980883,77.93793361329791
305,636.8698785449534,70.78719813225877
306,638.1328561607053,68.31439692887767
307,639.3825381605361,65.05351024276162
308,640.6449596781083,61.54008577726037
309,641.9071018445962,59.26121278388213
310,643.1559572810737,65.68295571809519
311,644.4175439010111,60.32398473675235
312,645.6658496997313,53.36092045127525
313,646.9268811398364,48.30483079734286
314,648.1746376635756,47.49798869230362
315,649.4351142902373,35.255758628155725
316,650.6823219014466,35.19947857567815
317,651.9422440807391,44.29286153951827
318,653.2018877380779,47.53147874172082
319,654.4482712392253,48.250908746844416
320,655.7073609986383,52.72491083059063
321,656.9531964929396,50.84301337884326
322,658.2117327196923,57.379632499476195
323,659.4570205684862,59.969504644189094
324,660.7150036275211,67.8655244086287
325,661.9597441918315,62.876715928751345
326,663.2171744477746,67.2847159988923
327,664.4613680883027,63.73245150431552
328,665.7182459054544,61.27956188456379
329,666.9618929825913,57.04496507170843
330,668.2182187249357,48.0716413441286
331,669.4613195987533,40.661001738362465
332,670.7170936299514,27.69439767827367
333,671.9596486602056,24.24619240870241
334,673.2148713435994,21.70056770117557
335,674.456880889727,16.29868164592053
336,675.7115525883421,8.527848852830775
337,676.9530170094721,7.7075528358987135
338,678.2071380860132,17.5926999872116
339,679.4480577409493,6.270725592593571
340,680.7016285578067,5.470788018588391
341,681.9420038050466,13.624628024903869
342,683.1821083922297,10.421490168249694
343,684.4348559220084,3.0407785992382195
344,685.6744166377181,3.661051115024602
345,686.9266148114543,5.177436559200396
346,688.1656320133992,17.983268011216804
347,689.4172811923688,12.72507807946904
348,690.6557552379495,8.692424742637268
349,691.9068557831114,-3.725599213449732
350,693.1447870294036,4.78225660525748
351,694.3953393014025,4.923649163252485
352,695.6327281051801,1.092624962554255
353,696.8698472257606,7.917310641878721
354,698.1195791820626,12.406399224922424
355,699.3561563937728,16.310431200329514
356,700.60534097621,10.603508320611818
357,701.8413766350369,6.0970068839298985
358,703.077143052891,15.617453302059621
359,704.3255086647727,27.008387779785316
360,705.5607340622233,34.71291127803659
361,706.8085531975713,34.27487812290778
362,708.0432379298314,37.52959626493941
363,709.2776538623739,45.29062453809371
364,710.5246553693696,48.08533586586169
365,711.7585311680369,55.40229114352585
366,713.0049870938677,46.741767178534865
367,714.2383231130965,56.18462821899
368,715.4713907728976,63.34957933472251
369,716.7170304096456,68.12729507388305
370,717.9495588201657,64.92140768808056
371,719.194653769164,66.13129226983907
372,720.4266432840611,80.97989292623338
373,721.6583648788645,83.8418582347048
374,722.9026448751287,94.50923530172093
375,724.1338281033109,88.95776393066443
376,725.364743674353,88.90022370975132
377,726.6082095177401,108.59408195359642
378,727.8385872504689,106.33515330565217
379,729.0686975886711,104.24958189438047
380,730.3113500779909,107.34931561389237
381,731.5409231054937,116.36625234766193
382,732.7702290007404,126.2973878019346
383,734.0120689337533,121.1262735199041
384,735.2408380452273,127.17018913393927
385,736.4693402863711,126.21425783090106
386,737.7103684598029,135.38330156843804
387,738.938334443409,145.715779322789
388,740.1660338182724,149.70109155849912
389,741.4062510278019,166.94630457732276
390,742.6334146706771,165.7345033003443
391,743.8603119660484,177.7982539902906
392,745.0997190063154,187.46474369686769
393,746.3260810945628,190.02033080092318
394,747.5521770962087,206.72145668788954
395,748.7907747608167,224.9276289280106
396,750.0163360795158,226.93595610499833
397,751.2416315721732,242.46915156928983
398,752.466661325267,264.14156901945483
399,753.7041819868939,263.0282307649085
400,754.9286777542783,262.43136490941555
401,756.1529080422056,286.26217840708983
402,757.3896211749733,289.4180875217235
403,758.6133179997745,304.1303425440317
404,759.8367496048871,309.9599217675888
405,761.0599160765247,326.86970143088206
406,762.2955546628422,333.56356934209225
407,763.5181883664703,361.38222579448427
408,764.7405571959429,367.77615688417967
409,765.9626612373238,368.2400001212793
410,767.1972266770459,386.495426587921
411,768.4187986443242,410.4289623840613
412,769.6401060823814,415.22135818831885
413,770.8611490771277,438.08265477069114
414,772.0946427676824,444.7484954521314
415,773.3151543810337,455.38580880582873
416,774.5354018094935,449.19415039818705
417,775.7553851388287,462.2525289245238
418,776.987808475218,456.0858258164392
419,778.2072611146602,468.63273500238057
420,779.4264499129465,478.654826027319
421,780.6453749556962,476.8447697205351
422,781.8767293305038,483.98245026087903
423,783.0951243736635,485.43983864802453
424,784.3132559188061,483.5822192978343
425,785.531124051404,481.06272288613496
426,786.748728856888,489.5910920170611
427,787.9787496769121,505.580727946822
428,789.195825343556,500.68088082667487
429,790.4126379400504,508.7032131738636
430,791.6291875516811,515.549674687907
431,792.8454742636942,510.97699008721145
432,794.0741636941212,524.9019756812476
433,795.2899221261799,520.2359056733932
434,796.5054179150305,532.6583004350337
435,797.7206511457745,523.5854845809157
436,798.9356219034738,534.1546560766941
437,800.1503302731517,530.7171631130515
438,801.3774254395719,535.248142572407
439,802.5916065571536,536.710666277699
440,803.8055255424597,531.8110610261003
441,805.0191824803725,523.6462765748433
442,806.2325774557308,523.4639623794403
443,807.445710553341,526.1891200242294
444,808.671214556655,520.5369192552679
445,809.8838214273622,510.927820564783
446,811.0961666754016,523.4431723053431
447,812.308250385434,517.2819856660496
448,813.5200726420815,525.2011168387038
449,814.7316335299333,512.163542232747
450,815.9429331335358,507.90177148080977
451,817.1665851464896,511.320127916495
452,818.3773597155928,505.96282495572586
453,819.587873254759,505.28039561573064
454,820.7981258483914,493.43938367865593
455,822.008117580856,491.27694241039023
456,823.2178485364865,491.83901377105684
457,824.4273187995752,481.7206063634131
458,825.6365284543821,483.00495310769884
459,826.8454775851278,477.91509898417377
460,828.066755412906,464.67115038917495
461,829.2751810364549,467.00302658285983
462,830.4833463892687,457.98859597511813
463,831.691251555423,468.75199623696534
464,832.8988966189587,462.19709230549614
465,834.1062816638796,462.77109707590336
466,835.3134067741529,463.3478759652958
467,836.520272033711,461.21977090791376
468,837.7268775264495,460.1650863250068
469,838.9332233362293,450.23435553096175
470,840.1393095468744,445.0587903550445
471,841.3451362421697,451.5687454433015
472,842.5632601332115,439.0760974921221
473,843.768565347929,438.1472544420257
474,844.9736112993152,429.303199478477
475,846.178398071014,428.7638446763295
476,847.3829257466307,423.4648075028826
477,848.5871944097396,421.0377309781612
478,849.7912041438744,410.5030299307336
479,850.9949550325317,406.5067100169404
480,852.1984471591796,400.47737381793326
481,853.4016806072412,387.39496498071725
482,854.6046554601112,382.8666040567275
483,855.8073718011451,384.0239711398544
484,857.0098297136594,379.14972645352174
485,858.2120292809428,369.6125362751189
486,859.4139705862401,358.4167683024792
487,860.6156537127661,348.45329232927475
488,861.8170787436986,348.7119337314229
489,863.0182457621742,347.8171757019141
490,864.2191548513014,341.25796797607416
491,865.4198060941516,337.723318048466
492,866.6201995737554,334.1827112081826
493,867.8203353731126,331.65966659252376
494,869.0202135751865,324.4698418080458
495,870.2198342629055,313.91556836844296
496,871.4191975191569,310.9142494202826
497,872.6183034267997,313.99120042673474
498,873.817152068654,311.3956746312222
499,875.015743527505,298.3686647477209
500,876.2140778861035,296.4146962270369
501,877.412155227159,289.90215551713254
502,878.6099756333547,288.9963943216703
503,879.8075391873309,292.1320673959698
504,881.004845971695,279.15593660340323
505,882.2018960690198,281.26984676870836
506,883.3986895618435,282.1242811516602
507,884.5952265326652,290.8727613440685
508,885.7915070639515,278.7078895438863
509,886.9875312381322,281.62368198548313
510,888.1832991376043,284.23438457860254
511,889.3788108447283,291.1797298557412
512,890.5740664418255,296.8625657580773
513,891.7690660111889,288.86199970628405
514,892.951365707871,283.9893611179006
515,894.1458561333095,289.0777980515033
516,895.3400907768137,283.8106071063991
517,896.5340697205337,289.87146328547647
518,897.7277930465802,268.584041451195
519,898.9212608370343,276.756503538282
520,900.1144731739392,268.22403453841156
521,901.3074301393023,261.4359232563898
522,902.5001318150976,260.0179088825052
523,903.6925782832626,255.78383210756772
524,904.8847696257003,252.13964205291796
525,906.0767059242809,250.1284606069442
526,907.2559752273945,249.5528898773873
527,908.4474043383021,253.45010865334973
528,909.6385786498944,242.52380140022905
529,910.8294982438964,260.78275301727575
530,912.020163202007,261.3835103603741
531,913.2105736058796,261.7980765757768
532,914.4007295371417,260.6760624031366
533,915.5906310773796,248.83743192754264
534,916.7678874599469,244.22233227912307
535,917.9572831105532,250.06725962082507
536,919.1464246138446,254.64716033596844
537,920.3353120512702,251.73695061821428
538,921.5239455042453,247.75862856678913
539,922.7123250541498,255.50769538020745
540,923.9004507823295,246.81261687539242
541,925.088322770095,248.1169593003035
542,926.2635713815689,251.90038791119835
543,927.4509387733167,260.75797079305175
544,928.638052667529,264.8985253514951
545,929.824913145378,272.9385167687526
546,931.0115202879987,275.28811865240414
547,932.197874176496,286.93605065889653
548,933.3716209807495,289.76863220717934
549,934.5574712401293,293.9487746759073
550,935.743068487642,297.53577930768574
551,936.9284128042514,303.0043037074943
552,938.1135042708911,303.7328507570407
553,939.2983429684577,312.28520860949925
554,940.4705908423088,312.68088938710395
555,941.654926875184,312.9066810539406
556,942.8390103806244,321.89784007707635
557,944.0228414393857,341.5222341932847
558,945.2064201321934,336.8189441141138
559,946.3774215230148,346.3506242673942
560,947.5604983526644,362.1635130391996
561,948.7433230574867,369.85014360726
562,949.9258957180687,378.7744543872379
563,951.0959018727331,389.03242975556344
564,952.277973309823,399.0929767213076
565,953.459792943387,409.6728855543227
566,954.6413608538728,428.06985256931256
567,955.8226771217002,427.13116266515584
568,956.9914403661952,440.9124175471009
569,958.1722562090022,454.86771919385393
570,959.3528206493532,464.5520909224596
571,960.5331337675252,462.2095528677549
572,961.7009046272045,476.6108617820784
573,962.8807179575807,490.5825874433438
574,964.0602802055771,496.8980926482282
575,965.239591451336,497.8127901279461
576,966.4063711895942,510.3820105397285
577,967.5851832836977,511.09545174718573
578,968.7637446149553,530.3301517488223
579,969.9420552633704,521.0739019954266
580,971.1078451414643,525.4975634854108
581,972.2856572732868,530.8618690970961
582,973.4632189612553,542.8702166291828
583,974.6405302852364,548.5161748658771
584,975.8053315622848,540.5972079344699
585,976.9821450036605,552.4111217135427
586,978.1587083196298,559.2613050460398
587,979.3227696151797,553.9844321124549
588,980.4988355229124,557.0879743962223
589,981.6746515435136,564.4602689031602
590,982.8502177566204,563.9927747045411
591,984.0132926486247,562.1712526268791
592,985.1883620856021,573.3549067097625
593,986.3631819529567,564.9762433090588
594,987.5255185077137,553.604278106615
595,988.6998420719049,549.811671451261
596,989.8739163040457,546.1003128492182
597,991.0355152243917,544.4202547766325
598,992.2090936257343,537.3024382124963
599,993.3824229322935,539.5831458590568
600,994.5432849201757,519.1510766430312
601,995.7161188677054,525.0426273323375
602,996.8887039574171,521.865970945114
603,998.0488297138936,507.277810286912
604,999.2209199157442,495.21273815030685
605,1000.3927614964493,501.18569331635194
606,1001.5521517216827,498.24900713017183
607,1002.7234988850965,490.6725163287184
608,1003.8945976637297,478.58813444170903
609,1005.0532530570043,468.03696987014314
610,1006.2238578883195,457.6831193554965
611,1007.3942145709218,458.50579417844926
612,1008.5521358306287,450.83306883094224
613,1009.7219990352967,445.15799024575784
614,1010.879432111892,446.7583016354675
615,1012.0488021506677,455.01593898647326
616,1013.2179244332377,441.92949714580266
617,1014.3746245374805,440.8106066246076
618,1015.5432541225509,450.56261599666186
619,1016.7116361866875,462.9466030544031
620,1017.8676040146139,486.7688834085043
621,1019.0354938490451,496.79170927061875
622,1020.1909747285689,508.63072248676565
623,1021.3583726442896,528.871180682768
624,1022.525523430263,564.5787769398356
625,1023.6802731907716,591.7622567412595
626,1024.846932524844,642.3924771482857
627,1026.001196106328,691.0149592642623
628,1027.1673642988353,766.9048273764769
629,1028.3332857519579,819.5352689207289
630,1029.4868193692907,893.9793975853551
631,1030.6522501466798,952.2391507173744
632,1031.805298352744,1031.267004993588
633,1032.9702387640825,1090.7405402826437
634,1034.1228018652089,1138.1103512858501
635,1035.2872522199214,1156.2819817700793
636,1036.43933052218,1174.4383864213298
637,1037.603291129429,1159.0106519469866
638,1038.7670056975512,1137.942943504381
639,1039.9183561073305,1083.7162303096552
640,1041.0815813920563,1028.3065256421394
641,1042.2324477678246,941.9408644453567
642,1043.3951840776674,868.9113780194118
643,1044.5455667245956,768.8716363162723
644,1045.7078143678095,691.2614565565957
645,1046.857713590812,614.1955386649335
646,1048.019472875395,548.2289007072592
647,1049.1688889791299,481.93644267371013
648,1050.3301602128179,429.3803830208882
649,1051.491186259564,387.24621515656514
650,1052.6398769919606,354.402569357717
651,1053.8004154497337,324.1727280554703
652,1054.9486238241875,312.04508374908784
653,1056.1086750000816,299.8651520396454
654,1057.2564013203557,291.67989055238564
655,1058.4159655211995,282.8070264213838
656,1059.5632100908058,278.3006144987508
657,1060.722287623175,282.1294612111951
658,1061.8690507453666,285.01715002043466
659,1063.0276419155787,288.764401928089
660,1064.1739238933515,291.4048853851706
661,1065.3320290074678,295.6531303984581
662,1066.47783014357,309.5959700925812
663,1067.623392230245,316.3559073029917
664,1068.780770104316,315.46417008393803
665,1069.9258518021697,323.9082918539264
666,1071.0827443833737,322.25142868739465
667,1072.2273459945172,316.60667943059036
668,1073.3837535880177,316.86970540189026
669,1074.5278754143123,312.39916641327534
670,1075.6837983250177,308.51234814318093
671,1076.8274406680666,306.43683725874666
672,1077.9828792006288,295.65743853672177
673,1079.126042361784,282.3131007386676
674,1080.2809968205995,271.07154526200645
675,1081.423681100961,256.2858643408403
676,1082.5661273065912,251.06405178433903
677,1083.7203574905911,239.2783042689183
678,1084.8623252658185,229.21921949482675
679,1086.0160721351563,211.8047266803578
680,1087.15756178045,196.51255298363648
681,1088.3108256386306,188.9407760910786
682,1089.4518374542126,182.932078630127
683,1090.5926117175186,172.78780782540366
684,1091.7451528903243,163.0363103863882
685,1092.8854497729933,153.99178920718595
686,1094.0375086915037,152.48959873919847
687,1095.1773284931244,139.58744319677376
688,1096.3169111146103,129.83085035136557
689,1097.468248479874,131.6115062085148
690,1098.6073544684473,131.67767664661073
691,1099.7582103346995,134.49173484664118
692,1100.8968399893286,128.36258407429804
693,1102.0352328351821,123.64705364326534
694,1103.185368277952,125.05959009274012
695,1104.3232852370622,126.32569633733199
696,1105.4729399345254,133.10482687853747
697,1106.6103813052323,128.4097787929362
698,1107.7475862377567,125.23499004519797
699,1108.8965216391432,133.47200145886802
700,1110.0332514295308,126.99804989039662
701,1111.1697450035592,117.79738240413462
702,1112.3179617837154,115.58116494412558
703,1113.4539806613182,110.72183857319678
704,1114.589763544112,101.80135582487821
705,1115.7372623770366,98.17366832930135
706,1116.8725710085564,92.9483380383008
707,1118.007643866538,81.85233752946587
708,1119.1544254253904,83.32011701947718
709,1120.2890244766925,79.09133189058937
710,1121.4233879754534,76.78389540257137
711,1122.5694529325474,71.18528044485417
712,1123.703343068668,74.63648343940473
713,1124.836997872965,69.35568661493782
714,1125.9823468997795,67.30781077816626
715,1127.1155287849226,65.72138872104154
716,1128.2484755586845,66.86392512056506
717,1129.3931093258573,65.43154800931039
718,1130.5255836233964,67.331406824653
719,1131.6578230297275,61.972486519911
720,1132.8017422070568,69.18121183537751
721,1133.9335095795416,58.66233755735428
722,1135.0650422807073,53.00719706583982
723,1136.2082475371567,47.31070072844952
724,1137.3393086463059,50.60961494553269
725,1138.4701353037565,52.846600869016356
726,1139.6007275824015,46.01032555116723
727,1140.742982814163,40.072074250971866
728,1141.873104088516,36.98161341587928
729,1143.0029912033192,27.512002071972283
730,1144.1326442313384,18.177282665601023
731,1145.2739506221526,10.073012091596883
732,1146.4031332326365,12.597083303200607
733,1147.5320819752237,14.636346660167055
734,1148.6726768893443,12.746826932679369
735,1149.8011556542094,7.09774468221367
736,1150.9294007697981,0.94482837331464
737,1152.05741230867,4.71792476044001
738,1153.1970604494345,6.449703857551694
739,1154.3246025956282,3.1133079640431696
740,1155.4519113833594,1.730665771110016
741,1156.5789868850654,7.102422434349392
742,1157.717689430817,9.525100228333276
743,1158.8442961239266,6.692181015056567
744,1159.970669748901,3.07180515091306
745,1161.0968103780588,2.0811207456154897
746,1162.222718083686,5.564126689892919
747,1163.3602409088585,9.176346795921827
748,1164.4856805342472,9.674066746488107
749,1165.6108874535444,2.5023948474479583
750,1166.7358617389207,7.46880932874642
751,1167.872441612441,7.751710870013439
752,1168.9969483994812,6.80492831432327
753,1170.1212227696817,5.239222667994345
754,1171.2452647950856,3.5247259965741797
755,1172.3690745477186,3.656030788188791
756,1173.492652099563,11.920038150993669
757,1174.6278209769068,2.799559547086301
758,1175.7509319007022,-0.44039545606100544
759,1176.8738108402501,8.79110592408616
760,1177.9964578674246,12.856271690609065
761,1179.1188730540607,12.883816281419158
762,1180.2528676965826,18.468539464430012
763,1181.3748169790133,19.681656780168105
764,1182.496534637,22.499807239551256
765,1183.618020742267,26.424668804311214
766,1184.7392753665015,29.843939341652913
767,1185.8602985813675,26.116973145922465
768,1186.9928870376,34.326777481219985
769,1188.1134452145902,37.3286332551529
770,1189.2337721977706,29.34385413050203
771,1190.3538680586835,37.61541260909042
772,1191.4737328688404,43.864129122328734
